timestamp,x,y,z
1754698694549,1.6383,0.0653,9.6937
1754698694569,0.0150,-0.0370,9.7751
1754698694589,-1.8835,-0.0409,9.7735
1754698694609,-2.8341,-0.1417,9.8316
1754698694629,-2.7801,-0.0818,9.7409
1754698694649,-1.6800,-0.1434,9.6969
1754698694669,0.1254,-0.0819,9.7061
1754698694689,1.8760,-0.0209,9.8463
1754698694709,2.7790,-0.0409,9.8300
1754698694729,2.7883,-0.0636,9.7853
1754698694749,1.8827,-0.0529,9.6964
1754698694769,-0.0961,-0.0187,9.7171
1754698694789,-1.7970,-0.1433,9.8829
1754698694809,-2.7988,0.0110,9.6681
1754698694829,-2.7405,0.0022,9.8436
1754698694849,-1.8839,-0.0489,9.7556
1754698694869,0.0141,0.0982,9.9244
1754698694889,1.8297,-0.1263,9.7453
1754698694909,2.7565,-0.1351,9.8941
1754698694929,2.9978,0.0236,9.6790
1754698694949,1.6271,-0.0763,9.7941
1754698694969,-0.0963,0.0924,9.8103
1754698694989,-1.7946,0.0858,9.9314
1754698695009,-3.0015,0.0383,9.8542
1754698695029,-2.7583,-0.0523,9.7259
1754698695049,-1.8542,0.1111,9.6916
1754698695069,0.0783,0.0131,9.8668
1754698695089,1.8566,-0.0481,9.7884
1754698695109,2.9405,-0.0355,9.7867
1754698695129,2.7966,0.0973,9.8295
1754698695149,1.6832,-0.0350,9.8486
1754698695169,0.0270,0.0677,9.7567
1754698695189,-1.7390,0.0304,9.9427
1754698695209,-2.8928,-0.0031,9.8684
1754698695229,-2.8741,0.1179,9.7230
1754698695249,-1.8505,-0.0052,9.9312
1754698695269,-0.0880,0.0671,9.7459
1754698695289,1.8978,-0.1059,9.7214
1754698695309,2.8894,-0.0573,9.7793
1754698695329,2.8467,0.0357,9.6631
1754698695349,1.8477,-0.0916,9.7766
1754698695369,-0.0694,-0.0826,9.7653
1754698695389,-1.8077,-0.1306,9.6764
1754698695409,-2.9227,-0.1178,9.7804
1754698695429,-2.7770,-0.0559,9.6939
1754698695449,-1.8305,0.0636,9.8280
1754698695469,0.0546,0.0640,9.6624
1754698695489,1.8153,0.0758,9.6912
1754698695509,2.8435,-0.0296,9.6581
1754698695529,2.7826,0.0971,9.8126
1754698695549,1.6742,-0.1321,9.8486
1754698695569,0.0167,-0.0903,9.8260
1754698695589,-1.7915,0.0332,9.8213
1754698695609,-2.8877,0.0022,9.9471
1754698695629,-2.7032,-0.1114,9.9049
1754698695649,-1.8572,0.0047,9.7479
1754698695669,0.1134,0.0624,9.6865
1754698695689,1.7382,0.0362,9.9189
1754698695709,2.8612,0.1363,9.8824
1754698695729,2.8209,0.0165,9.6795
1754698695749,1.8396,0.0078,9.8305
1754698695769,0.0991,-0.0967,9.8249
1754698695789,-1.7530,0.0492,9.8717
1754698695809,-2.7851,0.1392,9.8677
1754698695829,-2.9407,0.0311,9.7718
1754698695849,-1.6416,0.1311,9.6953
1754698695869,-0.0336,0.0360,9.8581
1754698695889,1.9085,0.1041,9.9302
1754698695909,2.9544,0.0296,9.9250
1754698695929,2.7176,0.0594,9.8633
1754698695949,1.6749,-0.0613,9.7948
1754698695969,-0.0458,0.1266,9.8798
1754698695989,-1.6354,0.0491,9.7520
1754698696009,-2.7661,0.0868,9.9353
1754698696029,-2.9779,0.0468,9.7445
1754698696049,-1.6911,0.0806,9.6600
1754698696069,-0.0820,-0.0016,9.8943
1754698696089,1.6166,0.0740,9.8026
1754698696109,2.7862,0.0443,9.7748
1754698696129,2.7981,-0.0441,9.8900
1754698696149,1.7256,-0.0579,9.7367
1754698696169,0.0098,0.0633,9.9475
1754698696189,-1.7344,-0.0982,9.8596
1754698696209,-2.7955,-0.0360,9.6682
1754698696229,-2.7581,0.1216,9.7158
1754698696249,-1.6188,-0.1182,9.7551
1754698696269,-0.1103,0.0762,9.7679
1754698696289,1.8375,0.0236,9.8921
1754698696309,2.7428,0.0586,9.6945
1754698696329,2.8458,0.0402,9.6681
1754698696349,1.6417,0.0138,9.7798
1754698696369,0.1005,-0.1275,9.7144
1754698696389,-1.8543,0.0724,9.8279
1754698696409,-2.9600,-0.0902,9.8928
1754698696429,-2.9872,0.1430,9.9274
1754698696449,-1.6678,-0.0472,9.7878
1754698696469,-0.1152,0.0279,9.7433
1754698696489,1.7699,-0.0064,9.7425
1754698696509,2.8981,-0.0884,9.8950
1754698696529,2.8554,-0.1320,9.7997
1754698696549,1.6211,-0.0252,9.9166
1754698696569,0.1145,0.1097,9.8177
1754698696589,-1.6460,0.0817,9.7973
1754698696609,-2.7480,-0.0522,9.7685
1754698696629,-2.7730,-0.1000,9.7940
1754698696649,-1.8081,-0.0420,9.6779
1754698696669,0.1444,-0.0150,9.7998
1754698696689,1.6281,0.0033,9.7204
1754698696709,2.9986,0.0209,9.6552
1754698696729,2.9131,-0.0812,9.8856
1754698696749,1.8174,0.0936,9.9386
1754698696769,0.0328,-0.1223,9.7336
1754698696789,-1.8669,0.0536,9.8256
1754698696809,-2.7169,0.1004,9.8947
1754698696829,-2.8916,0.0793,9.6662
1754698696849,-1.7624,0.1215,9.6874
1754698696869,0.0595,-0.0236,9.7807
1754698696889,1.8399,0.0474,9.8850
1754698696909,2.8221,0.1470,9.8392
1754698696929,2.9851,-0.1484,9.7059
1754698696949,1.7377,0.0409,9.7223
1754698696969,-0.0082,-0.1459,9.8013
1754698696989,-1.7996,0.0490,9.6689
1754698697009,-2.9633,0.0349,9.7660
1754698697029,-2.8686,0.1186,9.8482
1754698697049,-1.9114,0.0803,9.8735
1754698697069,-0.0849,-0.0914,9.7047
1754698697089,1.7848,-0.1031,9.6975
1754698697109,2.9409,-0.0721,9.9052
1754698697129,2.9985,0.1095,9.7826
1754698697149,1.6472,0.1056,9.8901
1754698697169,0.1196,-0.1050,9.9373
1754698697189,-1.8361,-0.1499,9.7048
1754698697209,-2.7816,-0.0377,9.8388
1754698697229,-2.9361,-0.0918,9.6690
1754698697249,-1.8954,0.1326,9.8037
1754698697269,0.1080,-0.0315,9.7561
1754698697289,1.7570,0.0314,9.6858
1754698697309,2.9781,-0.0097,9.6812
1754698697329,2.8083,-0.0562,9.8756
1754698697349,1.7277,-0.1327,9.8021
1754698697369,0.0016,0.1163,9.7783
1754698697389,-1.6806,-0.0356,9.6833
1754698697409,-2.8974,0.0453,9.7184
1754698697429,-2.7237,-0.1498,9.9034
1754698697449,-1.6935,-0.0670,9.8408
1754698697469,0.0404,-0.0656,9.8164
1754698697489,1.8318,-0.1003,9.9192
1754698697509,2.9061,-0.1449,9.8040
1754698697529,2.8394,-0.1244,9.8933
1754698697549,1.7991,0.0198,9.8348
1754698697569,0.1154,0.1019,9.9397
1754698697589,-1.7289,-0.0861,9.8485
1754698697609,-2.9102,0.0363,9.7995
1754698697629,-2.9851,-0.1280,9.8112
1754698697649,-1.7808,-0.0248,9.8591
1754698697669,-0.1169,0.0635,9.7049
1754698697689,1.8697,0.1055,9.7892
1754698697709,2.8894,0.1348,9.8919
1754698697729,2.8832,-0.1297,9.9173
1754698697749,1.7627,0.0794,9.6865
1754698697769,0.0320,-0.0871,9.9240
1754698697789,-1.8553,-0.0533,9.6864
1754698697809,-2.7217,0.1360,9.7381
1754698697829,-2.9595,0.0696,9.8915
1754698697849,-1.8309,-0.0818,9.8625
1754698697869,0.0989,-0.0293,9.6524
1754698697889,1.7255,-0.1287,9.6909
1754698697909,2.9820,-0.1392,9.6742
1754698697929,2.7210,0.1213,9.6831
1754698697949,1.7593,-0.1273,9.7459
1754698697969,-0.0810,-0.0100,9.6744
1754698697989,-1.7169,-0.0368,9.6897
1754698698009,-2.8370,-0.1009,9.7854
1754698698029,-2.8916,-0.0193,9.6708
1754698698049,-1.8181,0.0647,9.9324
1754698698069,-0.0105,0.0302,9.8490
1754698698089,1.7681,0.0885,9.6912
1754698698109,2.7608,0.1237,9.7892
1754698698129,2.8185,0.1344,9.9140
1754698698149,1.9024,0.1040,9.9265
1754698698169,-0.1444,0.0174,9.9262
1754698698189,-1.6365,0.1344,9.6914
1754698698209,-2.7085,-0.0206,9.7461
1754698698229,-2.7976,0.0272,9.8107
1754698698249,-1.8564,0.0074,9.9163
1754698698269,0.0842,-0.0254,9.6967
1754698698289,1.8664,0.1092,9.8712
1754698698309,2.9738,0.1300,9.7853
1754698698329,2.8738,0.0697,9.9296
1754698698349,1.7811,0.0541,9.7844
1754698698369,-0.0769,0.0386,9.9120
1754698698389,-1.7990,0.0814,9.8143
1754698698409,-2.9456,0.0938,9.8139
1754698698429,-2.9286,0.0281,9.9240
1754698698449,-1.8741,-0.0756,9.9234
1754698698469,0.1058,0.1116,9.9283
1754698698489,1.6923,0.0626,9.8887
1754698698509,2.9692,-0.0064,9.7918
1754698698529,2.7456,-0.0305,9.8522
1754698698549,1.7632,-0.0757,9.9489
1754698698569,-0.0754,-0.1409,9.7523
1754698698589,-1.8909,-0.1207,9.9117
1754698698609,-2.9920,-0.0879,9.9008
1754698698629,-2.7147,0.0287,9.7542
1754698698649,-1.8678,-0.0180,9.9042
1754698698669,-0.0500,0.0563,9.7294
1754698698689,1.8192,0.0618,9.7545
1754698698709,2.9412,-0.0569,9.7241
1754698698729,2.7805,-0.0618,9.7579
1754698698749,1.6204,0.1038,9.8926
1754698698769,-0.0623,-0.1246,9.8794
1754698698789,-1.7036,-0.0717,9.7242
1754698698809,-2.9837,0.0096,9.8179
1754698698829,-2.9580,0.0362,9.8735
1754698698849,-1.8516,0.0434,9.8757
1754698698869,0.1409,0.0412,9.7321
1754698698889,1.8577,0.0193,9.8354
1754698698909,2.8590,-0.0598,9.9019
1754698698929,2.9389,-0.0097,9.8410
1754698698949,1.7290,0.1413,9.6716
1754698698969,-0.0524,-0.0368,9.7167
1754698698989,-1.7135,0.0634,9.6794
1754698699009,-2.9736,0.0549,9.8780
1754698699029,-2.8152,-0.0807,9.7266
1754698699049,-1.8427,0.0964,9.9392
1754698699069,-0.1025,-0.0938,9.7769
1754698699089,1.8496,-0.0654,9.7068
1754698699109,2.9065,0.0124,9.7558
1754698699129,2.8682,0.1425,9.8018
1754698699149,1.8970,-0.0949,9.7609
1754698699169,-0.1409,-0.0253,9.6706
1754698699189,-1.8057,-0.0527,9.7280
1754698699209,-2.9423,0.1426,9.8037
1754698699229,-2.7805,-0.0333,9.8256
1754698699249,-1.7819,-0.1361,9.9338
1754698699269,0.1355,-0.0300,9.9120
1754698699289,1.6373,-0.0727,9.9250
1754698699309,2.9628,-0.0848,9.9114
1754698699329,2.9643,0.0871,9.9142
1754698699349,1.8503,-0.1320,9.6740
1754698699369,0.0271,0.0273,9.8012
1754698699389,-1.7991,0.0175,9.8150
1754698699409,-2.9948,0.0907,9.8858
1754698699429,-2.8188,-0.1046,9.7474
1754698699449,-1.7042,0.0053,9.7988
1754698699469,0.1478,-0.1437,9.8037
1754698699489,1.7322,0.0629,9.7907
1754698699509,2.8097,-0.0803,9.8767
1754698699529,2.7745,0.1006,9.8047
1754698699549,1.6603,-0.1357,9.8886
1754698699569,-0.0299,0.0748,9.9290
1754698699589,-1.7020,0.1427,9.8050
1754698699609,-2.9837,-0.0064,9.8732
1754698699629,-2.8543,0.0277,9.7379
1754698699649,-1.7630,-0.0519,9.9357
1754698699669,0.0052,-0.0041,9.8909
1754698699689,1.9126,0.0324,9.8393
1754698699709,2.7838,-0.0522,9.7286
1754698699729,2.7134,0.0108,9.8651
1754698699749,1.8066,0.1106,9.7521
1754698699769,0.0661,0.1476,9.8534
1754698699789,-1.6604,0.0052,9.6824
1754698699809,-2.7719,-0.0757,9.8277
1754698699829,-2.7498,-0.1153,9.9067
1754698699849,-1.6719,-0.0618,9.6814
1754698699869,-0.1210,0.0021,9.7212
1754698699889,1.6580,-0.0695,9.8663
1754698699909,2.8629,0.0394,9.6516
1754698699929,2.9635,-0.1129,9.8533
1754698699949,1.7514,-0.1422,9.8984
1754698699969,0.1344,0.0300,9.7694
1754698699989,-1.7415,-0.1176,9.8862
1754698700009,-2.9474,-0.0809,9.6784
1754698700029,-2.9191,-0.0022,9.7101
1754698700049,-1.7703,-0.0816,9.6505
1754698700069,0.0556,-0.1476,9.6878
1754698700089,1.9048,-0.0500,9.8783
1754698700109,2.9480,0.0730,9.6625
1754698700129,2.8928,-0.0961,9.7859
1754698700149,1.6367,0.1338,9.9128
1754698700169,0.0069,-0.1323,9.8995
1754698700189,-1.8002,-0.0478,9.8015
1754698700209,-2.9901,-0.0468,9.7320
1754698700229,-2.8327,-0.0867,9.6754
1754698700249,-1.7424,0.1059,9.8457
1754698700269,-0.0250,-0.0846,9.8923
1754698700289,1.8511,-0.0164,9.6608
1754698700309,2.9665,0.1220,9.7218
1754698700329,2.7459,0.0882,9.8082
1754698700349,1.7880,0.1367,9.7992
1754698700369,0.0924,-0.1417,9.6821
1754698700389,-1.7177,0.0457,9.7591
1754698700409,-2.8732,-0.0139,9.8673
1754698700429,-2.9108,-0.1029,9.9110
1754698700449,-1.6954,-0.1443,9.7443
1754698700469,0.1373,0.0730,9.6847
1754698700489,1.7021,-0.0393,9.6676
1754698700509,2.7142,0.0596,9.7203
1754698700529,2.8379,0.1199,9.7045
1754698700549,1.7751,-0.0027,9.7238
1754698700569,-0.0825,0.0386,9.7260
1754698700589,-1.7789,-0.1447,9.7896
1754698700609,-2.9685,0.0322,9.8842
1754698700629,-2.7692,-0.1378,9.7631
1754698700649,-1.6850,-0.1174,9.9419
1754698700669,-0.0280,-0.0827,9.8423
1754698700689,1.7148,-0.0479,9.9196
1754698700709,2.8684,-0.0987,9.7009
1754698700729,2.7755,0.0136,9.7055
1754698700749,1.8978,0.0775,9.7839
1754698700769,0.0751,-0.0064,9.7310
1754698700789,-1.8599,-0.0672,9.8977
1754698700809,-2.9056,-0.0644,9.7000
1754698700829,-2.8335,-0.1101,9.6944
1754698700849,-1.7702,0.0270,9.7622
1754698700869,-0.0483,-0.0787,9.9191
1754698700889,1.7615,-0.1167,9.7703
1754698700909,2.8166,-0.0748,9.7859
1754698700929,2.9315,0.0204,9.8649
1754698700949,1.7501,0.1210,9.8992
1754698700969,-0.1394,-0.0517,9.8799
1754698700989,-1.8341,-0.0222,9.6823
1754698701009,-2.7362,-0.0328,9.6503
1754698701029,-2.8255,-0.0533,9.8837
1754698701049,-1.6857,0.0580,9.7577
1754698701069,-0.0331,-0.0026,9.6826
1754698701089,1.8254,-0.0250,9.8204
1754698701109,2.8199,0.1340,9.7744
1754698701129,2.9707,0.0179,9.6651
1754698701149,1.7661,0.0196,9.7856
1754698701169,0.0214,0.1335,9.6624
1754698701189,-1.6553,-0.0638,9.6519
1754698701209,-2.9728,0.0389,9.8994
1754698701229,-2.8876,-0.0749,9.6733
1754698701249,-1.9004,0.0619,9.7696
1754698701269,-0.0757,0.0250,9.8666
1754698701289,1.8873,-0.0986,9.7788
1754698701309,2.7063,-0.1108,9.7906
1754698701329,2.7216,0.1450,9.6968
1754698701349,1.8016,0.0450,9.8415
1754698701369,-0.0773,0.0688,9.9109
1754698701389,-1.9097,0.0203,9.7410
1754698701409,-2.8509,0.1191,9.8432
1754698701429,-2.9077,0.0716,9.9257
1754698701449,-1.6558,0.0839,9.6939
1754698701469,-0.0826,0.0614,9.9318
1754698701489,1.7064,0.1461,9.9313
1754698701509,2.7704,-0.0216,9.7723
1754698701529,2.7338,-0.0963,9.6865
1754698701549,1.8443,-0.0319,9.9036
1754698701569,0.0908,0.0792,9.7680
1754698701589,-1.8593,-0.0146,9.6690
1754698701609,-2.8162,0.1456,9.8700
1754698701629,-2.7506,-0.0742,9.6613
1754698701649,-1.7808,0.1118,9.6866
1754698701669,0.0361,-0.1440,9.7710
1754698701689,1.7189,0.0742,9.7006
1754698701709,2.7484,0.0142,9.8471
1754698701729,2.7686,0.1026,9.8926
1754698701749,1.6576,-0.0899,9.8007
1754698701769,-0.0347,-0.0980,9.8106
1754698701789,-1.8924,0.0933,9.7888
1754698701809,-2.8636,0.1024,9.8622
1754698701829,-2.8653,0.1302,9.6757
1754698701849,-1.7477,-0.0249,9.8632
1754698701869,-0.0647,0.0338,9.7899
1754698701889,1.6644,-0.0241,9.6783
1754698701909,2.7089,-0.0701,9.6761
1754698701929,2.9821,-0.0654,9.8602
1754698701949,1.6807,-0.1060,9.7196
1754698701969,0.1397,-0.0045,9.7040
1754698701989,-1.7636,0.0068,9.9020
1754698702009,-2.7241,-0.1123,9.6761
1754698702029,-2.7971,0.1347,9.8428
1754698702049,-1.6337,-0.0910,9.7945
1754698702069,0.1240,-0.0795,9.8452
1754698702089,1.8362,0.1404,9.9102
1754698702109,2.8923,-0.0576,9.8944
1754698702129,2.8664,-0.0426,9.7557
1754698702149,1.8635,0.0958,9.6972
1754698702169,0.0074,0.0682,9.8384
1754698702189,-1.6457,-0.0942,9.9054
1754698702209,-2.9883,-0.0965,9.7105
1754698702229,-2.7632,0.0880,9.8855
1754698702249,-1.6758,0.0526,9.9395
1754698702269,0.1432,-0.1203,9.8589
1754698702289,1.8492,-0.0795,9.6652
1754698702309,2.9998,-0.0635,9.8494
1754698702329,2.7952,-0.0031,9.7428
1754698702349,1.7234,0.0868,9.6665
1754698702369,0.1036,0.0450,9.6583
1754698702389,-1.6512,-0.1120,9.6589
1754698702409,-3.0009,-0.0844,9.7728
1754698702429,-2.9906,-0.1209,9.8660
1754698702449,-1.7393,0.0465,9.8234
1754698702469,-0.0214,-0.0947,9.7966
1754698702489,1.6923,-0.0529,9.6677
1754698702509,2.7854,0.0241,9.9203
1754698702529,2.7949,-0.1024,9.8406
1754698702549,1.8956,0.0080,9.7911
1754698702569,-0.0815,-0.0135,9.7419
1754698702589,-1.6182,0.1141,9.8204
1754698702609,-2.8572,0.0232,9.9335
1754698702629,-2.9559,0.1342,9.8519
1754698702649,-1.7166,0.1191,9.6828
1754698702669,-0.0676,0.1385,9.7639
1754698702689,1.8187,0.0194,9.8641
1754698702709,2.9605,-0.1110,9.6802
1754698702729,2.8201,0.1474,9.8898
1754698702749,1.8825,-0.1382,9.7515
1754698702769,-0.0764,-0.0279,9.7628
1754698702789,-1.8338,-0.0658,9.6810
1754698702809,-2.9214,0.1163,9.6635
1754698702829,-2.7718,0.0518,9.8986
1754698702849,-1.7711,-0.0336,9.8607
1754698702869,-0.1287,-0.0447,9.8730
1754698702889,1.6792,-0.1414,9.8680
1754698702909,2.8466,0.0934,9.8431
1754698702929,2.9211,0.1459,9.9343
1754698702949,1.7325,0.0493,9.8144
1754698702969,0.0549,0.1110,9.6829
1754698702989,-1.8064,0.0447,9.7484
1754698703009,-2.8213,0.0105,9.9392
1754698703029,-2.9182,0.1419,9.8697
1754698703049,-1.7188,-0.0401,9.7592
1754698703069,-0.0984,-0.0656,9.9204
1754698703089,1.6858,-0.0723,9.9048
1754698703109,2.8010,-0.0814,9.8488
1754698703129,2.8276,-0.0072,9.6815
1754698703149,1.7466,0.0202,9.8175
1754698703169,-0.0169,-0.0293,9.8053
1754698703189,-1.8318,0.0954,9.8057
1754698703209,-2.9636,0.1244,9.8423
1754698703229,-2.8062,0.1183,9.7245
1754698703249,-1.7312,0.0627,9.6883
1754698703269,-0.1056,0.0216,9.8745
1754698703289,1.7112,0.0680,9.7515
1754698703309,2.9167,-0.0361,9.6594
1754698703329,2.9844,-0.0359,9.7704
1754698703349,1.6804,-0.0108,9.8064
1754698703369,0.0819,-0.0922,9.7835
1754698703389,-1.6528,0.0317,9.6791
1754698703409,-2.8840,-0.0673,9.8999
1754698703429,-2.8819,0.1258,9.7660
1754698703449,-1.7247,-0.0397,9.7091
1754698703469,-0.0221,0.1174,9.9223
1754698703489,1.8604,0.0532,9.7878
1754698703509,2.7233,0.1054,9.7897
1754698703529,2.7634,-0.0902,9.6953
1754698703549,1.6224,-0.0189,9.8999
1754698703569,-0.1059,0.0713,9.7052
1754698703589,-1.8273,0.0232,9.7802
1754698703609,-2.8762,0.1411,9.7561
1754698703629,-2.9922,0.1344,9.8123
1754698703649,-1.6871,-0.0782,9.7890
1754698703669,-0.0562,-0.0619,9.8071
1754698703689,1.6910,-0.0565,9.7893
1754698703709,3.0010,0.0698,9.6544
1754698703729,2.7586,-0.1318,9.9030
1754698703749,1.7846,0.0539,9.8630
1754698703769,0.0780,-0.0566,9.9374
1754698703789,-1.6890,-0.0344,9.8348
1754698703809,-2.9373,-0.0478,9.9203
1754698703829,-2.7166,0.0184,9.6695
1754698703849,-1.6586,0.0895,9.7747
1754698703869,-0.0045,-0.1088,9.7445
1754698703889,1.7484,0.0796,9.7956
1754698703909,2.8704,-0.0431,9.8053
1754698703929,2.9274,0.0486,9.6611
1754698703949,1.6393,0.0087,9.7334
1754698703969,0.1075,0.0682,9.7478
1754698703989,-1.8654,0.0727,9.7434
1754698704009,-2.8887,0.0994,9.7723
1754698704029,-2.7431,0.0281,9.8022
1754698704049,-1.7620,-0.0218,9.8478
1754698704069,0.1381,0.0587,9.9337
1754698704089,1.8872,0.0964,9.6835
1754698704109,2.8900,-0.1475,9.7925
1754698704129,2.7112,-0.0600,9.7605
1754698704149,1.7448,-0.1015,9.8057
1754698704169,-0.1230,0.1316,9.7852
1754698704189,-1.6328,0.0389,9.8705
1754698704209,-2.8634,0.1496,9.8732
1754698704229,-2.8382,-0.0225,9.8262
1754698704249,-1.7095,0.0895,9.9086
1754698704269,0.0975,-0.1438,9.8143
1754698704289,1.7642,0.1252,9.7386
1754698704309,2.7440,-0.0770,9.8453
1754698704329,2.9476,0.0085,9.8846
1754698704349,1.7410,-0.1382,9.7190
1754698704369,0.1294,0.0471,9.7334
1754698704389,-1.6183,-0.0596,9.8518
1754698704409,-2.9938,0.1244,9.8529
1754698704429,-2.8967,-0.1087,9.8443
1754698704449,-1.9057,0.0539,9.8995
1754698704469,-0.0226,0.0825,9.9340
1754698704489,1.7959,0.0451,9.6924
1754698704509,2.9826,0.1416,9.9009
1754698704529,2.8042,-0.0331,9.7883
1754698704549,1.6253,0.0924,9.6523
1754698704569,0.1402,-0.0281,9.8301
1754698704589,-1.8648,-0.1260,9.7344
1754698704609,-2.9104,-0.0572,9.7517
1754698704629,-2.8230,0.0929,9.7531
1754698704649,-1.8595,0.1469,9.7381
1754698704669,-0.1241,-0.0617,9.8982
1754698704689,1.8634,0.0968,9.9087
1754698704709,2.7342,0.1410,9.8791
1754698704729,2.7784,0.0111,9.7142
1754698704749,1.6893,-0.0319,9.7976
1754698704769,-0.0807,0.1032,9.8951
1754698704789,-1.7862,0.0972,9.8967
1754698704809,-2.9757,-0.0075,9.8653
1754698704829,-2.7326,0.0174,9.7475
1754698704849,-1.7834,-0.1418,9.8377
1754698704869,-0.0640,0.0450,9.6991
1754698704889,1.6831,-0.0593,9.8413
1754698704909,2.7868,0.0986,9.8214
1754698704929,2.9478,-0.0842,9.6541
1754698704949,1.8438,-0.0951,9.6729
1754698704969,-0.0303,-0.0993,9.7915
1754698704989,-1.6354,0.1065,9.8725
1754698705009,-2.8184,0.1477,9.8457
1754698705029,-2.8460,0.0062,9.6706
1754698705049,-1.6336,-0.1097,9.7418
1754698705069,-0.0565,-0.0826,9.8877
1754698705089,1.7374,-0.1440,9.7207
1754698705109,2.9594,0.1466,9.6954
1754698705129,2.8414,0.1359,9.8967
1754698705149,1.8039,-0.0648,9.8374
1754698705169,-0.0962,0.1485,9.8146
1754698705189,-1.7581,-0.1132,9.7678
1754698705209,-2.7927,-0.0492,9.8778
1754698705229,-2.9462,0.0276,9.6829
1754698705249,-1.8135,-0.1344,9.8681
1754698705269,-0.1417,0.0374,9.7943
1754698705289,1.8117,0.0474,9.8710
1754698705309,2.7618,-0.1392,9.7965
1754698705329,2.7649,-0.0964,9.8272
1754698705349,1.6156,-0.0347,9.8242
1754698705369,0.0662,0.0984,9.9174
1754698705389,-1.6649,0.1033,9.6556
1754698705409,-2.8620,0.0466,9.9424
1754698705429,-2.9435,-0.1195,9.7422
1754698705449,-1.7853,0.0743,9.9186
1754698705469,-0.0647,0.1342,9.7016
1754698705489,1.7094,-0.1148,9.7506
1754698705509,2.7802,0.1045,9.7077
1754698705529,2.9138,0.0585,9.6593
1754698705549,1.8963,-0.1422,9.8667
1754698705569,-0.0150,0.0810,9.7792
1754698705589,-1.9103,-0.0439,9.9371
1754698705609,-2.8367,0.0908,9.6553
1754698705629,-2.8754,0.0582,9.6761
1754698705649,-1.7330,0.1067,9.6603
1754698705669,-0.0545,-0.1044,9.7835
1754698705689,1.6274,0.0982,9.8891
1754698705709,2.9134,-0.1032,9.6805
1754698705729,2.7295,-0.0339,9.6785
1754698705749,1.6837,0.1028,9.6550
1754698705769,-0.0445,0.0528,9.9382
1754698705789,-1.8643,0.0898,9.6908
1754698705809,-2.9174,-0.1271,9.7856
1754698705829,-2.7764,0.1359,9.9058
1754698705849,-1.8839,-0.1005,9.9330
1754698705869,-0.1480,0.1454,9.7580
1754698705889,1.8340,0.0166,9.8232
1754698705909,2.8845,-0.1159,9.8819
1754698705929,2.8880,-0.1414,9.6896
1754698705949,1.7893,0.0669,9.8321
1754698705969,0.1373,0.1465,9.7200
1754698705989,-1.8385,0.0916,9.8780
1754698706009,-2.9058,-0.0368,9.9249
1754698706029,-2.8386,0.1156,9.8417
1754698706049,-1.8479,-0.1146,9.7896
1754698706069,0.0201,0.0952,9.9396
1754698706089,1.7459,0.0351,9.7529
1754698706109,2.8413,0.1367,9.8756
1754698706129,2.8601,0.0397,9.7691
1754698706149,1.7838,0.0116,9.8506
1754698706169,0.0702,0.1122,9.8670
1754698706189,-1.8574,0.0930,9.9264
1754698706209,-2.7662,0.0419,9.8516
1754698706229,-2.7786,0.0790,9.8991
1754698706249,-1.7618,-0.0757,9.8433
1754698706269,0.0729,0.1152,9.9341
1754698706289,1.8653,0.1020,9.9096
1754698706309,2.7238,-0.1049,9.6616
1754698706329,2.7263,0.1411,9.8461
1754698706349,1.7838,0.0251,9.7542
1754698706369,-0.1236,0.1141,9.8672
1754698706389,-1.7601,-0.1175,9.7450
1754698706409,-2.9982,0.1176,9.7222
1754698706429,-2.7875,0.0414,9.8031
1754698706449,-1.7537,-0.0523,9.7930
1754698706469,-0.0233,0.0074,9.7143
1754698706489,1.7416,0.1047,9.7416
1754698706509,2.7919,0.1125,9.6670
1754698706529,2.9594,0.1008,9.7849
1754698706549,1.6707,0.1027,9.9037
1754698706569,-0.0601,-0.1499,9.8384
1754698706589,-1.8408,-0.0191,9.9298
1754698706609,-2.7220,0.0769,9.8050
1754698706629,-2.9430,0.0404,9.8980
1754698706649,-1.7006,0.0454,9.8040
1754698706669,-0.1059,0.0901,9.9266
1754698706689,1.8594,0.0753,9.8494
1754698706709,2.8655,-0.0756,9.7244
1754698706729,2.9810,0.0481,9.7801
1754698706749,1.8038,-0.0824,9.7589
1754698706769,0.0618,0.0988,9.8247
1754698706789,-1.7089,0.1259,9.9249
1754698706809,-2.9908,0.0722,9.8008
1754698706829,-2.7573,-0.1058,9.6930
1754698706849,-1.6687,0.1229,9.8027
